ID,"ASSOC
WDID","ASSOC
STREAM_ID","WATER
DIVISION","WATER
DISTRICT","STREAM
NAME","STRUCTURE
CATEGORY","LOCATION ON 
GOOGLE_MAPS",LATITUDE,LONGITUDE,,
386,1000736,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8121280003788,-104.810484999911,20z",38.8121,-104.8105,,"https://www.google.com/maps/@38.8121280003788,-104.810484999911,20z"
387,1000736,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8124090004457,-104.810613999565,20z",38.8124,-104.8106,,"https://www.google.com/maps/@38.8124090004457,-104.810613999565,20z"
392,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8280280004151,-104.833707000129,20z",38.828,-104.8337,,"https://www.google.com/maps/@38.8280280004151,-104.833707000129,20z"
393,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8539820000038,-104.875640000432,20z",38.854,-104.8756,,"https://www.google.com/maps/@38.8539820000038,-104.875640000432,20z"
397,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8728190004301,-104.928836000053,20z",38.8728,-104.9288,,"https://www.google.com/maps/@38.8728190004301,-104.928836000053,20z"
398,,179861,2,11,East Fork Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.2866029998508,-106.279007999493,20z",39.2866,-106.279,,"https://www.google.com/maps/@39.2866029998508,-106.279007999493,20z"
408,,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7506139999348,-105.094549999814,20z",37.7506,-105.0945,,"https://www.google.com/maps/@37.7506139999348,-105.094549999814,20z"
409,7900548,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7642759999658,-105.134364000343,20z",37.7643,-105.1344,,"https://www.google.com/maps/@37.7642759999658,-105.134364000343,20z"
411,7900595,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7655809998469,-105.214195000431,20z",37.7656,-105.2142,,"https://www.google.com/maps/@37.7655809998469,-105.214195000431,20z"
413,,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7594829998129,-105.226978000196,20z",37.7595,-105.227,,"https://www.google.com/maps/@37.7594829998129,-105.226978000196,20z"
420,7900568,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7285540001722,-105.279108000335,20z",37.7286,-105.2791,,"https://www.google.com/maps/@37.7285540001722,-105.279108000335,20z"
422,,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.727514000247,-105.291983000563,20z",37.7275,-105.292,,"https://www.google.com/maps/@37.727514000247,-105.291983000563,20z"
424,7900788,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7292029999713,-105.304027000277,20z",37.7292,-105.304,,"https://www.google.com/maps/@37.7292029999713,-105.304027000277,20z"
436,,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7277629995611,-105.353803999623,20z",37.7278,-105.3538,,"https://www.google.com/maps/@37.7277629995611,-105.353803999623,20z"
446,1900606,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.197671000225,-104.475564999954,20z",37.1977,-104.4756,,"https://www.google.com/maps/@37.197671000225,-104.475564999954,20z"
450,1900568,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1255289995989,-104.675274999572,20z",37.1255,-104.6753,,"https://www.google.com/maps/@37.1255289995989,-104.675274999572,20z"
451,1900553,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1255720003502,-104.697864999952,20z",37.1256,-104.6979,,"https://www.google.com/maps/@37.1255720003502,-104.697864999952,20z"
452,,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1225579997552,-104.752598000163,20z",37.1226,-104.7526,,"https://www.google.com/maps/@37.1225579997552,-104.752598000163,20z"
453,1900563,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1214270002379,-104.772600000428,20z",37.1214,-104.7726,,"https://www.google.com/maps/@37.1214270002379,-104.772600000428,20z"
454,1900579,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.133286999933,-104.821006999563,20z",37.1333,-104.821,,"https://www.google.com/maps/@37.133286999933,-104.821006999563,20z"
456,,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1359730002303,-104.870645000055,20z",37.136,-104.8706,,"https://www.google.com/maps/@37.1359730002303,-104.870645000055,20z"
457,1900562,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1578049997594,-104.932073000375,20z",37.1578,-104.9321,,"https://www.google.com/maps/@37.1578049997594,-104.932073000375,20z"
458,1900588,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1597699998462,-104.958036000033,20z",37.1598,-104.958,,"https://www.google.com/maps/@37.1597699998462,-104.958036000033,20z"
459,1900862,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1588320002001,-104.963655000329,20z",37.1588,-104.9637,,"https://www.google.com/maps/@37.1588320002001,-104.963655000329,20z"
460,1900862,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1584050000416,-104.965054999548,20z",37.1584,-104.9651,,"https://www.google.com/maps/@37.1584050000416,-104.965054999548,20z"
461,1900506,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1532659998819,-104.995164999743,20z",37.1533,-104.9952,,"https://www.google.com/maps/@37.1532659998819,-104.995164999743,20z"
462,,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1496809997674,-105.038827999595,20z",37.1497,-105.0388,,"https://www.google.com/maps/@37.1496809997674,-105.038827999595,20z"
464,1900594,193145,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1165389998576,-104.860030999573,20z",37.1165,-104.86,,"https://www.google.com/maps/@37.1165389998576,-104.860030999573,20z"
472,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.814457386224,-106.871707879717,20z",37.8145,-106.8717,,
473,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.8108613654053,-106.867741201752,20z",37.8109,-106.8677,,
474,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.8065005369695,-106.863877790519,20z",37.8065,-106.8639,,
475,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.7833020407746,-106.842474054156,20z",37.7833,-106.8425,,
481,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.6847780483174,-106.450647563105,20z",37.6848,-106.4506,,
494,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.6117574182815,-106.174954221672,20z",37.6118,-106.175,,
516,,190746,3,21,La Jara Creek,Grade Control Structure,"https://www.google.com/maps/@37.2101921499765,-106.187638697529,20z",37.2102,-106.1876,,
532,2100591,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.2876284744016,-106.122782305214,20z",37.2876,-106.1228,,
537,,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.286565574517,-106.10209230489,20z",37.2866,-106.1021,,
538,100511,201759,2.753990454,20.88062775,South Platte River,Grade Control Structure,"https://www.google.com/maps/@40.3092815103832,-104.159771018884,20z",37.3062,-105.7799,,
539,2100572,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.2866421232309,-106.090071060926,20z",37.2866,-106.0901,,
541,2100600,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.2904588869937,-106.074153833853,20z",37.2905,-106.0742,,
542,,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.2914009275833,-106.072952788165,20z",37.2914,-106.073,,
559,,192925,3,22,Conejos River,Grade Control Structure,"https://www.google.com/maps/@37.0614684984719,-106.09601262634,20z",37.0615,-106.096,,
565,,192925,3,22,Conejos River,Grade Control Structure,"https://www.google.com/maps/@37.0846115494355,-106.049590020694,20z",37.0846,-106.0496,,
589,,192925,3,22,Conejos River,Grade Control Structure,"https://www.google.com/maps/@37.2939619321121,-105.806480242275,20z",37.294,-105.8065,,
604,,190279,3,20,South Fork Rio Grande,Grade Control Structure,"https://www.google.com/maps/@37.6100263444953,-106.706320907531,20z",37.61,-106.7063,,
605,,190279,3,20,South Fork Rio Grande,Grade Control Structure,"https://www.google.com/maps/@37.6108691761784,-106.698533487199,20z",37.6109,-106.6985,,
618,,201748,4,59,Gunnison River,Grade Control Structure,"https://www.google.com/maps/@38.5404695748428,-106.949772096133,20z",38.5405,-106.9498,,
619,,201748,4,59,Gunnison River,Grade Control Structure,"https://www.google.com/maps/@38.5508998012094,-106.948215248298,20z",38.5509,-106.9482,,
650,,186323,4,40,North Fork Gunnison River,Grade Control Structure,"https://www.google.com/maps/@38.8737880032729,-107.597941984878,20z",38.8738,-107.5979,,
663,,1440517,7,71,Dolores River,Grade Control Structure,"https://www.google.com/maps/@37.5752871046438,-108.576912406771,20z",37.5753,-108.5769,,
677,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.3219673465373,-107.226506243924,20z",38.322,-107.2265,,
678,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.3172503452877,-107.225896224981,20z",38.3173,-107.2259,,
679,6200651,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.3139772882899,-107.223973740352,20z",38.314,-107.224,,
681,6201709,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.2873605798801,-107.237330524681,20z",38.2874,-107.2373,,
682,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.2857026484368,-107.238263954958,20z",38.2857,-107.2383,,
683,6200500,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.2761169948263,-107.241903653747,20z",38.2761,-107.2419,,
685,6201459,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.2199650232113,-107.270550009061,20z",38.22,-107.2706,,
688,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0676435241258,-107.299077471989,20z",38.0676,-107.2991,,
690,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0589795384607,-107.297190943237,20z",38.059,-107.2972,,
693,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0451763465673,-107.30340326298,20z",38.0452,-107.3034,,
694,6201621,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0437694108262,-107.302717313888,20z",38.0438,-107.3027,,
696,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0246439894172,-107.314528816231,20z",38.0246,-107.3145,,
701,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@37.9067053094289,-107.374318317923,20z",37.9067,-107.3743,,
734,6800602,185397,4,68,Uncompahgre River,Grade Control Structure,"https://www.google.com/maps/@38.037825953809,-107.679875395582,20z",38.0378,-107.6799,,
741,7200762,45730,5,72,Colorado River,Grade Control Structure,"https://www.google.com/maps/@39.1278686201999,-108.325482061007,20z",39.1279,-108.3255,,
749,,45730,5,39,Colorado River,Grade Control Structure,"https://www.google.com/maps/@39.5469362410392,-107.600369233296,20z",39.5469,-107.6004,,
751,,45730,5,39,Colorado River,Grade Control Structure,"https://www.google.com/maps/@39.5558529563987,-107.564774420203,20z",39.5559,-107.5648,,
753,,45730,5,39,Colorado River,Grade Control Structure,"https://www.google.com/maps/@39.5731623137056,-107.47159527169,20z",39.5732,-107.4716,,
773,,45730,5,51,Colorado River,Grade Control Structure,"https://www.google.com/maps/@40.1072297833465,-106.009313066406,20z",40.1072,-106.0093,,
774,,45730,5,51,Colorado River,Grade Control Structure,"https://www.google.com/maps/@40.1074021917171,-106.008232017596,20z",40.1074,-106.0082,,
790,,45730,5,51,Colorado River,Grade Control Structure,"https://www.google.com/maps/@40.1381094084404,-105.873282682382,20z",40.1381,-105.8733,,
793,,45730,5,51,Colorado River,Grade Control Structure,"https://www.google.com/maps/@40.275844,-105.8520612,255m/data=!3m1!1e3",40.2759,-105.8509,,
797,,174812,5,38,Roaring Fork River,Grade Control Structure,"https://www.google.com/maps/@39.4080973654657,-107.187456888705,20z",39.4081,-107.1875,,
806,,174812,5,38,Roaring Fork River,Grade Control Structure,"https://www.google.com/maps/@39.3684227089154,-107.047463784695,20z",39.3684,-107.0475,,
823,,174812,5,38,Roaring Fork River,Grade Control Structure,"https://www.google.com/maps/@39.2148014011479,-106.850624072576,20z",39.2148,-106.8506,,
838,,174007,5,37,Eagle River,Grade Control Structure,"https://www.google.com/maps/@39.6487110398722,-106.839564686205,20z",39.6487,-106.8396,,
849,3701118,174007,5,37,Eagle River,Grade Control Structure,"https://www.google.com/maps/@39.635009654954,-106.531724780884,20z",39.635,-106.5317,,
873,3601119,173194,5,36/WHT,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.970053865414,-106.363133730841,20z",39.9701,-106.3631,,
882,,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.8099991502357,-106.18949412325,20z",39.81,-106.1895,,
885,,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.7868341920396,-106.160910539364,20z",39.7868,-106.1609,,
890,,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.705923,-106.111118,20z",39.7059,-106.1111,,
894,3601124,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.6318706722372,-106.072780679429,20z",39.6319,-106.0728,,
897,3601124,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.6286874041042,-106.072249990801,20z",39.6287,-106.0723,,
898,3601125,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.6279742298203,-106.072482928409,20z",39.628,-106.0725,,
900,,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.5035754946321,-106.048252728019,20z",39.5036,-106.0483,,
905,,178386,5,51,Fraser River,Grade Control Structure,"https://www.google.com/maps/@40.0973335567546,-105.972260024621,20z",40.0973,-105.9723,,
922,,172505,6,58,Elk River,Grade Control Structure,"https://www.google.com/maps/@40.5091617248385,-106.960307411244,20z",40.5092,-106.9603,,
952,,204653,6,43,White River,Grade Control Structure,"https://www.google.com/maps/@40.0335774662815,-107.855081783174,20z",40.0336,-107.8551,,
1025,,201753,7,32,McElmo Creek,Grade Control Structure,"https://www.google.com/maps/@37.3236933601636,-109.015566745094,20z",37.3237,-109.0156,,
1043,,1454998,7,29,San Juan River,Grade Control Structure,"https://www.google.com/maps/@37.1103439895895,-107.046080666224,20z",37.1103,-107.0461,,
1044,,1454998,7,29,San Juan River,Grade Control Structure,"https://www.google.com/maps/@37.1111862305209,-107.045658161011,20z",37.1112,-107.0457,,
1086,,902295,7,34,Mancos River,Grade Control Structure,"https://www.google.com/maps/@37.3267910226874,-108.329725549339,20z",37.3268,-108.3297,,
1167,,938722,7,31,Los Pinos River,Grade Control Structure,"https://www.google.com/maps/@37.3446529006027,-107.622928101104,20z",37.3447,-107.6229,,
91,,201759,1,8,South Platte River,Recreation,"https://www.google.com/maps/@39.6341901787658,-105.017983614184,20z",39.6342,-105.018,,
183,,205012,1,5,Saint Vrain Creek,Recreation,"https://www.google.com/maps/@40.154843297661,-105.092495388713,20z",40.1548,-105.0925,,
308,,181805,1,7,Clear Creek,Recreation,"https://www.google.com/maps/@39.7540261199596,-105.229693537598,20z",39.754,-105.2297,,
335,1100516,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@39.2094159999374,-106.353318000461,20z",39.2094,-106.3533,,"https://www.google.com/maps/@39.2094159999374,-106.353318000461,20z"
338,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@39.1892079996784,-106.342817999948,20z",39.1892,-106.3428,,"https://www.google.com/maps/@39.1892079996784,-106.342817999948,20z"
339,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@39.1802460003752,-106.330172000571,20z",39.1802,-106.3302,,"https://www.google.com/maps/@39.1802460003752,-106.330172000571,20z"
340,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@39.1000270001679,-106.292781000379,20z",39.1,-106.2928,,"https://www.google.com/maps/@39.1000270001679,-106.292781000379,20z"
342,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@38.8476850003141,-106.122409000214,20z",38.8477,-106.1224,,"https://www.google.com/maps/@38.8476850003141,-106.122409000214,20z"
357,,78956,2,14,Arkansas River,Recreation,"https://www.google.com/maps/@38.2709230001333,-104.641152000564,20z",38.2709,-104.6412,,"https://www.google.com/maps/@38.2709230001333,-104.641152000564,20z"
466,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@38.5390496552807,-105.991924885186,20z",38.539,-105.9919,,"https://www.google.com/maps/@38.5390496552807,-105.991924885186,20z"
468,,178354,1,6,Boulder Creek,Recreation,"https://www.google.com/maps/@40.0135573790693,-105.299281523526,20z",40.0136,-105.2993,,
469,,78956,2,12,Arkansas River,Recreation,"https://www.google.com/maps/@38.4367213516828,-105.241250711711,20z",38.4367,-105.2413,,"https://www.google.com/maps/@38.4367213516828,-105.241250711711,20z"
470,,1385432,3,20,Rio Grande River,Recreation,"https://www.google.com/maps/@37.8212393916592,-106.905025985965,20z",37.8212,-106.905,,
485,,1385432,3,20,Rio Grande River,Recreation,"https://www.google.com/maps/@37.6858345594634,-106.352456874188,20z",37.6858,-106.3525,,
527,,190624,3,21,Alamosa River,Recreation,"https://www.google.com/maps/@37.2905500535361,-106.12970006066,20z",37.2906,-106.1297,,
535,,190624,3,21,Alamosa River,Recreation,"https://www.google.com/maps/@37.2862632909112,-106.108582727017,20z",37.2863,-106.1086,,
545,,190624,3,21,Alamosa River,Recreation,"https://www.google.com/maps/@37.2935478369391,-106.062709479689,20z",37.2935,-106.0627,,
558,,192925,3,22,Conejos River,Recreation,"https://www.google.com/maps/@37.0589832847189,-106.099945989112,20z",37.059,-106.0999,,
603,,190279,3,20,South Fork Rio Grande,Recreation,"https://www.google.com/maps/@37.5947315335976,-106.728741450888,20z",37.5947,-106.7287,,
616,,201748,4,59,Gunnison River,Recreation,"https://www.google.com/maps/@38.5304368080822,-106.951389967828,20z",38.5304,-106.9514,,
634,,188856,4,59,East River,Recreation,"https://www.google.com/maps/@38.8545459546474,-106.919113975574,20z",38.8545,-106.9191,,
651,,186323,4,40,North Fork Gunnison River,Recreation,"https://www.google.com/maps/@38.8775940637614,-107.592712382815,20z",38.8776,-107.5927,,
665,,1440517,7,71,Dolores River,Recreation,"https://www.google.com/maps/@37.4745857665556,-108.490515361837,20z",37.4746,-108.4905,,
674,,1440517,7,71,Dolores River,Recreation,"https://www.google.com/maps/@37.576676393474,-108.221811226291,20z",37.5767,-108.2218,,
702,,169587,4,60,San Miguel River,Recreation,"https://www.google.com/maps/@38.2213429787084,-108.571170364106,20z",38.2213,-108.5712,,
710,,169587,4,60,San Miguel River,Recreation,"https://www.google.com/maps/@38.0219145877576,-108.066190961902,20z",38.0219,-108.0662,,
728,,185397,4,68,Uncompahgre River,Recreation,"https://www.google.com/maps/@38.2484363991343,-107.76586200065,20z",38.2484,-107.7659,,
729,,185397,4,68,Uncompahgre River,Recreation,"https://www.google.com/maps/@38.2420683844599,-107.762127400873,20z",38.2421,-107.7621,,
730,,185397,4,68,Uncompahgre River,Recreation,"https://www.google.com/maps/@38.1520331558726,-107.752111304073,20z",38.152,-107.7521,,
731,,185397,4,68,Uncompahgre River,Recreation,"https://www.google.com/maps/@38.1516004786949,-107.751938046064,20z",38.1516,-107.7519,,
754,,45730,5,39,Colorado River,Recreation,"https://www.google.com/maps/@39.5597387839853,-107.360422190536,20z",39.5597,-107.3604,,
755,5200580,45730,5,52,Colorado River,Recreation,"https://www.google.com/maps/@39.6164598205957,-107.130657687041,20z",39.6165,-107.1307,,
756,5301089,45730,5,53,Colorado River,Recreation,"https://www.google.com/maps/@39.9881645141684,-106.511091447835,20z",39.9882,-106.5111,,
769,5100719,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.0775946451794,-106.103861254461,20z",40.0776,-106.1039,,
778,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.116120616038,-105.931426415353,20z",40.1161,-105.9314,,
779,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1177465,-105.9277808,255m/data=!3m1!1e3",40.1169,-105.9291,,
781,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1186526848447,-105.926411956927,20z",40.1187,-105.9264,,
782,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.11925162037,-105.924246604807,20z",40.1193,-105.9242,,
783,5100724,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1190523624658,-105.921786383902,20z",40.1191,-105.9218,,
785,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1250626164914,-105.890020968914,20z",40.1251,-105.89,,
786,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1259434312345,-105.890007821143,20z",40.1259,-105.89,,
807,,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.3680278431584,-107.04745676086,20z",39.368,-107.0475,,
808,,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.3677354265057,-107.038059077246,20z",39.3677,-107.0381,,
809,,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.3628685788185,-107.029367704205,20z",39.3629,-107.0294,,
810,,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.3625732900198,-107.02922615017,20z",39.3626,-107.0292,,
825,3801892,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.1919585065168,-106.815505937827,20z",39.192,-106.8155,,
826,3801418,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.192619239229,-106.81575196836,20z",39.1926,-106.8158,,
839,,174007,5,37,Eagle River,Recreation,"https://www.google.com/maps/@39.6559531050071,-106.831559349856,20z",39.656,-106.8316,,
851,3701417,174007,5,37,Eagle River,Recreation,"https://www.google.com/maps/@39.6319580016133,-106.522009575564,20z",39.632,-106.522,,
860,3600709,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@40.0125546365271,-106.383290878495,20z",40.0125,-106.3833,,
861,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@40.0097324651074,-106.379843874365,20z",40.0097,-106.3798,,
865,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@40.0040756959611,-106.378533510494,20z",40.0041,-106.3785,,
866,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@40.0005784824287,-106.378618613027,20z",40.0006,-106.3786,,
867,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9954907891956,-106.36959602888,20z",39.9955,-106.3696,,
868,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9906645811245,-106.371089283979,20z",39.9907,-106.3711,,
870,3600777,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9772285729065,-106.363786077982,20z",39.9772,-106.3638,,
871,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9746438452575,-106.3616989135,20z",39.9746,-106.3617,,
872,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9712609971905,-106.36273251044,20z",39.9713,-106.3627,,
874,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9672309492135,-106.362349165018,20z",39.9672,-106.3623,,
881,3600827,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9108791319357,-106.342050078475,20z",39.9109,-106.3421,,
895,3601098,173194,5,36/TAW,Blue River,Recreation,"https://www.google.com/maps/@39.6303161507474,-106.072130110385,20z",39.6303,-106.0721,,
901,3601044,173194,5,36/TAW,Blue River,Recreation,"https://www.google.com/maps/@39.4761477868891,-106.046189323645,20z",39.4761,-106.0462,,
908,,178386,5,51,Fraser River,Recreation,"https://www.google.com/maps/@40.0816153146762,-105.924780266812,20z",40.0816,-105.9248,,
923,,172505,6,58,Elk River,Recreation,"https://www.google.com/maps/@40.5133015551179,-106.957395141397,20z",40.5133,-106.9574,,
931,,172505,6,58,Elk River,Recreation,"https://www.google.com/maps/@40.5896189130259,-106.908174799628,20z",40.5896,-106.9082,,
993,,169566,6,58,Yampa River,Recreation,"https://www.google.com/maps/@40.4834553865408,-106.833006640785,20z",40.4835,-106.833,,
997,,169566,6,58,Yampa River,Recreation,"https://www.google.com/maps/@40.4133998396553,-106.834767473914,20z",40.4134,-106.8348,,
1002,,169566,6,58,Yampa River,Recreation,"https://www.google.com/maps/@40.3934012983819,-106.83315436828,20z",40.3934,-106.8332,,
1038,,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.072875509158,-107.078445491905,20z",37.0729,-107.0784,,
1050,,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.1760236904405,-107.033554192397,20z",37.176,-107.0336,,
1053,,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.1940895896656,-107.021820998419,20z",37.1941,-107.0218,,
1060,2900955,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2547286278095,-107.010469498521,20z",37.2547,-107.0105,,
1061,2900550,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2595936784359,-107.011535347053,20z",37.2596,-107.0115,,
1062,2900989,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2647472780027,-107.014015536534,20z",37.2647,-107.014,,
1063,2900906,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2650340604117,-107.012808194375,20z",37.265,-107.0128,,
1064,2900904,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2652872423369,-107.011776049054,20z",37.2653,-107.0118,,
1065,2900908,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2663558466844,-107.010516908599,20z",37.2664,-107.0105,,
1066,2900909,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2669536256122,-107.009209112523,20z",37.267,-107.0092,,
1067,2900988,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2669501450507,-107.008680056565,20z",37.267,-107.0087,,
1068,2900953,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2669512853837,-107.008287981477,20z",37.267,-107.0083,,
1069,2900952,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2671294281914,-107.00441827667,20z",37.2671,-107.0044,,
1070,,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2677675103584,-107.002449960845,20z",37.2678,-107.0025,,
1071,,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2695445104033,-107.001945960175,20z",37.2695,-107.0019,,
1072,,1454998,7,29,San Juan River,Recreation,"https://www.google.com/maps/@37.2701415114046,-107.001704469735,20z",37.2701,-107.0017,,
1114,,900284,7,30,Animas River,Recreation,"https://www.google.com/maps/@37.2003564820009,-107.850844003436,20z",37.2004,-107.8508,,
1115,,900284,7,30,Animas River,Recreation,"https://www.google.com/maps/@37.262937290978,-107.881903815801,20z",37.2629,-107.8819,,
1117,3001024,900284,7,30,Animas River,Recreation,"https://www.google.com/maps/@37.2955852135941,-107.870838932245,20z",37.2956,-107.8708,,
